code,product_name,countries_en,brands,abbreviated_product_name,generic_name,quantity,ecoscore_score,ecoscore_grade,nutrient_levels_tags,main_category_en,nutriscore_score,nutriscore_grade,nova_group,food_groups_en
3608580879220,L’Onctueux intensément Mangue,France,Andros,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Fruits desserts,-3.0,a,4.0,"Fruits and vegetables,Fruits"
3608580879237,L'onctueux intense rhubarbe,France,Andros,,,,,unknown,,,,unknown,4.0,
3608580881865,Compote pomme,"France,Switzerland",Andros,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Apple compotes,-3.0,a,,"Fruits and vegetables,Fruits"
3608580881872,Pomme poire sans sucre ajoutés,"France,Switzerland",Andros,,,4 x 100 g,,unknown,,,,unknown,,
3608580881889,Compote pomme-ananas-passion,"France,Switzerland",Andros,,,,,unknown,,,,unknown,,
3608580881933,Compote Pomme Mangue,"France,Switzerland",Andros,,,4 x 100 g,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Apple compotes,-5.0,a,1.0,"Fruits and vegetables,Fruits"
3608580881971,Pomme-Litchi,"France,Switzerland",Andros,,,,,unknown,,,,unknown,,
3608580882015,Compote pommes bananes,Switzerland,Andros,,,100 g,95.0,a,,Apple compotes,,not-applicable,1.0,"Fruits and vegetables,Fruits"
3608580882022,Compote pomme,"France,Switzerland",Andros,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Apple compotes,-3.0,a,,"Fruits and vegetables,Fruits"
3608580882367,Compote pomme et ananas,Switzerland,Andros,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",fr:Compotes pommes ananas,-3.0,a,,"Fruits and vegetables,Fruits"
3608580882374,Pause fruitée pomme-fraise,"France,Switzerland",Andros,,,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Desserts,2.0,b,,
3608580882381,Pause Fruitée Pomme - Banane,France,Andros,,,,,unknown,,,,unknown,,
3608580882923,Bonne Maman Vanilla Creme,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580882930,Coffee Crème with Whole Milk,United Kingdom,Bonne Maman,,,2 x 90 g,,unknown,,,,unknown,,
3608580883333,,France,Andros,,,,,unknown,,,,unknown,,
3608580883579,Dessert de pommes et de fraises,France,Andros,,,,,unknown,,,,unknown,,
3608580883951,Calendrier de l'avent confitures Bonne Maman,France,Bonne Maman,,,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Advent calendars,13.0,d,,
3608580884132,Cœur coulant au chocolat,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580884170,Coeur coulant au chocolat,France,Bonne maman,,"Gâteau au chocolat, cœur coulant au chocolat. Coeur Coulant au Chocolat",160 g (2 * 80g),30.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolate cakes,18.0,d,4.0,"Sugary snacks,Biscuits and cakes"
3608580884187,Coeur coulant au chocolat,France,Bonne Maman,,,160 g,,unknown,,,,unknown,4.0,
3608580884194,Bonne Maman coeur coulant 2x80g,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580884200,"Cœur coulant au chocolat au caramel, beurre salé",France,Bonne Maman,,,2,,unknown,,,,unknown,,
3608580884323,Financier fondant au citron,France,Bonne Maman,,,2x80g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Desserts,14.0,d,4.0,
3608580884330,Fondant au chocolat sur feuillantine croustillante,France,Bonne Maman,,,180 g,27.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolate cakes,19.0,e,4.0,"Sugary snacks,Biscuits and cakes"
3608580884354,Fondant au Marron,France,Bonne Maman,,,180 g (2 * 90 g e),,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Refrigerated foods,14.0,d,3.0,"Sugary snacks,Biscuits and cakes"
3608580885955,Yaourt Fraises et Granola,France,Bonne Maman,,,,63.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Strawberry yogurts,5.0,c,4.0,"Milk and dairy products,Milk and yogurt"
3608580885962,Yaourt abricots et granola,France,Bonne maman,,yaourt,150g,68.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Apricot yogurts,5.0,c,4.0,"Milk and dairy products,Milk and yogurt"
3608580885979,Mousse de fraises,France,Bonne Maman,,,,47.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Fruit mousses,8.0,c,,
3608580885993,Mousse de Cassis,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580886006,Fraises et fraises des bois chantilly,France,Bonne Maman,,,110 g,,unknown,,,,unknown,4.0,
3608580886013,Pêche Chantilly,France,Bonne Maman,,,110 g,,unknown,,,,unknown,,
3608580886020,Liégeois Vanille naturelle et caramel,France,Bonne Maman,,,140 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Dairy desserts,13.0,d,4.0,"Milk and dairy products,Dairy desserts"
3608580886037,Liegeois chocolat noir extra,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580886051,Baba ananas et rhum,France,Bonne Maman,,,,76.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Rum baba,12.0,d,,"Sugary snacks,Biscuits and cakes"
3608580886068,St honore et son chou vanille,France,Bonne Maman,,,,,unknown,,,,unknown,4.0,
3608580889564,Yoghurt with an apricot layer,United Kingdom,Bonne Maman,,,4 x 125 g,,unknown,,,,unknown,,
3608580889571,Yoghurt with a rhubarb layer,United Kingdom,Bonne Maman,,,,,unknown,,,,unknown,,
3608580890089,gourmand et vegetal nature,France,andros,,,,,unknown,,,,unknown,,
3608580890812,Gourmand végétal au lait de coco nature,France,,,,,,unknown,,,,unknown,,
3608580890898,Gourmand vegetal brasse nature,"France,Switzerland",Andros,,Spécialité végétale fermentée au lait de coco nature,400 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,4.0,c,4.0,"Sugary snacks,Sweets"
3608580890911,Gourmand & végétal au lait de coco Brassé fraise,France,Andros,,,4 * 100g,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,5.0,c,4.0,"Sugary snacks,Sweets"
3608580890928,,France,Andros,,,400 g,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,5.0,c,4.0,"Sugary snacks,Sweets"
3608580890942,Gourmand & Végétal Brassé framboise,France,Andros,,"Spécialité végétale fermentée au lait de coco, à la framboise, saveur framboise.",4 * 100g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,5.0,c,4.0,"Sugary snacks,Sweets"
3608580890959,Gourmand et Végétal - Le délice chocolat,France,Andros,,Dessert au lait d'amande et au chocolat,"240 g, 2 pots de 120 g ℮",,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Desserts-desserts-au-chocolat-dessert-au-lait-d-amande-et-chocolat,2.0,b,4.0,"Sugary snacks,Sweets"
3608580890966,Gourmand & Végétal Délice Vanille,France,Andros,,"Dessert au lait de coco, saveur vanille",2x120g,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Non-dairy desserts,5.0,c,4.0,"Sugary snacks,Sweets"
3608580890973,Le Délice noisette au lait d'amande,"France,United States",Andros,,,120 gr,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Frozen foods,2.0,b,4.0,
3608580890980,Gourmand et végétal caramel,France,Andros,,yaourt,120 g,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Vegan creamy puddings,5.0,c,4.0,"Sugary snacks,Sweets"
3608580890997,Gourmand & Végétal L'exquis Brassé Pêche,France,Andros,,"Spécialité végétale fermentée au lait de coco, à la pêche, saveur pêche",4 * 100g,71.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,5.0,c,4.0,"Milk and dairy products,Milk and yogurt"
3608580891000,Gourmand & Végétal Ananas,France,Andros,,Spécialité végétale fermentée au lait de coco et à l'ananas,4 * 100g,68.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Coconutmilk yogurts,5.0,c,4.0,"Milk and dairy products,Milk and yogurt"
3608580891017,Gourmand et végétal au lait de coco,France,Andros,,"Spécialité végétale fermentée au lait de coco, à l'orange et au jus de carotte",4x100g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Non-dairy desserts,5.0,c,4.0,"Sugary snacks,Sweets"
3608580891116,Kirsche Intense,France,Bonne Maman,,,235 g,73.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Berry jams,8.0,c,,"Sugary snacks,Sweets"
3608580891123,Pfirsich intense,Germany,Bonne Maman,,,235 g,70.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Peach jams,8.0,c,4.0,"Sugary snacks,Sweets"
3608580891130,Mirabelle Intense,Germany,Bonne Maman,,,235 g,70.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Mirabelle plum jams,6.0,c,3.0,"Sugary snacks,Sweets"
3608580891147,Rote Früchte Intense,Germany,Bonne Maman,,,235 g,60.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Mixed berry jams,6.0,c,4.0,"Sugary snacks,Sweets"
3608580891345,Dessert fruitier,France,Andros,,,,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Apple compotes,-3.0,a,,"Fruits and vegetables,Fruits"
3608580892311,Comptes pomme fraise piire,France,Andros,,,,,unknown,,,,unknown,,
3608580893240,fraise intense,France,Bonne Maman,,,335 g,60.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Strawberry jams,7.0,c,4.0,"Sugary snacks,Sweets"
3608580893257,orange amere intense,France,Bonne Maman,,,335 g,60.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Bigarade orange marmelades,7.0,c,4.0,"Sugary snacks,Sweets"
3608580893264,Confiture abricot intense,France,Bonne Maman,,Intense,335 g,83.0,a,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Apricot jams,7.0,c,4.0,"Sugary snacks,Sweets"
3608580893271,Confiture fruits rouges intenses,France,Bonne Maman,,,335 g,73.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Berry jams,8.0,c,4.0,"Sugary snacks,Sweets"
3608580893288,Bonne maman framboise intense,France,Bonne Maman,,,335 g,50.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Raspberry jams,4.0,c,4.0,"Sugary snacks,Sweets"
3608580893295,Bonne maman Myrtille Intense,France,Bonne Maman,,,335 g,,unknown,,,,unknown,,
3608580893363,Compote Pommes saveur biscuit,France,Andros,,,,,unknown,,,,unknown,,
3608580893684,Thé infusé pêche jaune,France,Andros,,,,,unknown,,,,unknown,,
3608580893882,THE infusé pêche jaune,France,Andros,,,,43.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Tea-based beverages,10.0,e,3.0,"Beverages,Sweetened beverages"
3608580896050,Financier fondant au citron,France,Bonne Maman,,,,,unknown,,,,unknown,,
3608580896067,Fondant au marron,France,Bonne Maman,,,,,unknown,,,,unknown,,
3608580896074,Fondant au chocolat,France,Bonne Maman,,,,,unknown,,,,unknown,,
3608580896661,Mon Œuf au Lait Vanille Naturelle,"Afghanistan,France",Bonne Maman,,,400 g (4 * 100 g),,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Oeufs au lait,3.0,c,4.0,"Milk and dairy products,Dairy desserts"
3608580896715,Bonne maman mon oeuf au lait,France,Bonne maman,,,8,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Oeufs au lait,3.0,c,,"Milk and dairy products,Dairy desserts"
3608580896722,Œuf au lait café,France,,,,,,unknown,,,,unknown,,
3608580896753,Oeufs au lait au caramel,France,Bonne Maman,,,4x100g,,unknown,,,,unknown,,
3608580896814,Moka,France,Bonne Maman,,,2 x 100 g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Desserts lactés au café,15.0,d,4.0,"Milk and dairy products,Dairy desserts"
3608580896821,Tarte au citron meringuée,France,Bonne Maman,,,2 x 90 g,55.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Tartlet biscuits with fruit preparation,12.0,d,,"Composite foods,Pizza pies and quiches"
3608580896845,Mon riz au lait,France,Bonne Maman,,,,58.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Rice puddings,4.0,c,4.0,"Milk and dairy products,Dairy desserts"
3608580897583,Mon riz au lait,France,Bonne Maman,,,,58.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Vanilla flavored rice pudding,5.0,c,4.0,"Milk and dairy products,Dairy desserts"
3608580897897,Fraisier,France,Bonne Maman,,,2 x 100 g,56.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Sponge sandwich cake filled and topped with strawberries,13.0,d,4.0,"Composite foods,Pizza pies and quiches"
3608580897910,Baba au rhum,France,Bonne Maman,,,,76.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Rum baba,11.0,d,,"Sugary snacks,Biscuits and cakes"
3608580897927,Confiserie gelifiée aromatisée,France,,,,,,unknown,,,,unknown,,
3608580898061,Semoule au lait,France,Bonne Maman,,,,73.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Semolina puddings,5.0,c,,"Milk and dairy products,Dairy desserts"
3608580898078,Ma semoule au lait,France,,,,,73.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Semolina puddings,7.0,c,,"Milk and dairy products,Dairy desserts"
3608580898542,Fruit me up,France,Andros,,,,,unknown,,,,unknown,,
3608580899136,Oranges pressées 100% pour jus,France,Andros,,,"1,5 l",,unknown,,,,unknown,,
3608580900184,Mon riz au lait caramel,"Afghanistan,France",Bonne Maman,,,,63.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Rice puddings,6.0,c,,"Milk and dairy products,Dairy desserts"
3608580901549,Cerise Morceaux Moelleux,France,Andros,,,400 grammes,79.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Fruits desserts,-1.0,a,4.0,"Fruits and vegetables,Fruits"
3608580901556,Ananas morceaux croquants,France,Andros,,,400 g,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Compotes,-2.0,a,,"Fruits and vegetables,Fruits"
3608580901563,Fraise Morceaux fondants,France,Andros,,,400 g,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Compotes,2.0,b,4.0,"Fruits and vegetables,Fruits"
3608580901570,Poire williams morceaux croquants,France,Andros,,,100,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Pears,-4.0,a,3.0,"Fruits and vegetables,Fruits"
3608580901853,Strawberry Spread,Australia,Bonne Maman,,,,,unknown,,,,unknown,,
3608580901877,Confiture,Australia,Bonne Maman,,,,,unknown,,,,unknown,,
3608580902362,Le P'tit Friquet,France,,,,600 g,,unknown,,,,unknown,,
3608580902379,Ananas morceaux,France,Andros,,,388 g,76.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Compotes,-3.0,a,,"Fruits and vegetables,Fruits"
3608580902386,Cerise morceaux sans sucres ajoutés,France,Andros,,,,,unknown,,,,unknown,,
3608580902393,Mangue morceaux sans sucres ajoutés,France,Andros,,,,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",Mangoes in syrup,-5.0,a,4.0,"Fruits and vegetables,Fruits"
3608580902447,,France,,,,400 g,,unknown,,,,unknown,,
3608580902454,Ananas Passion,France,Andros,,,,4.0,e,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Pineapple-passionfruit-juices,1.0,b,,"Beverages,Fruit juices"
3608580902461,Jus citrons  citrons verts,France,,,,,,unknown,,,,unknown,,
3608580902492,Litchi,France,Andros,,,1 l,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-moderate-quantity,en:salt-in-low-quantity",fr:jus,1.0,b,3.0,
3608580902553,rouleaux reglisse,France,pierrot gourmand,,,,,unknown,,Confectioneries,,unknown,,"Sugary snacks,Sweets"
3608580902652,Forêt noire 2x100g,France,Bonne Maman,,,2 x 100 g,35.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Black Forest gâteau,15.0,d,,"Sugary snacks,Biscuits and cakes"
3608580902690,Crème brûlée,France,Bonne Maman,,Préparation pour crème brulée,4x100g,75.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Crème brûlée,14.0,d,4.0,"Milk and dairy products,Dairy desserts"
3608580902706,Moka,France,Bonne Maman,,Moka,4x100g,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Coffee desserts,13.0,d,4.0,"Milk and dairy products,Dairy desserts"
3608580902713,Tarte au citron meringue,France,Bonne Maman,,,4 x 90 g,55.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Tartlet biscuits with fruit preparation,12.0,d,,"Composite foods,Pizza pies and quiches"
3608580902720,Baba au rhum à la chantilly,France,Bonne Maman,,,560 g,76.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Rum baba,11.0,d,4.0,"Sugary snacks,Biscuits and cakes"
3608580902737,Fraisier,France,Bonne Maman,,,100 g,56.0,c,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Sponge sandwich cake filled and topped with strawberries,12.0,d,4.0,"Composite foods,Pizza pies and quiches"
3608580902836,Yaourt à la confiture,France,Bonne Maman,,,,,unknown,,,,unknown,,
